gen,beta,x,y,abund,muFit,sigmaFit,muDisp,sigmaDisp
131,93,0,8,93,0.0393737947299324,0.177227455107491,-100,0
131,93,0,6,109,0.044204493487344,0.24411509973501,-100,0
131,93,0,2,103,0.0462806604562183,0.288287435960543,-100,0
131,93,0,3,104,0.052807129594139,0.190620614365458,-100,0
132,96,0,4,96,0.0172990067385077,0.253733887432315,-100,0
132,96,0,5,97,0.0537783360221733,0.22018768627037,-100,0
132,96,0,10,107,0.0536416491733021,0.223735201119498,-100,0
132,96,0,7,98,0.0488993339610269,0.166047910605479,-100,0
132,96,0,1,107,0.0448307026056381,0.162959610809042,-100,0
132,96,0,9,104,0.0515915290112135,0.227407447343809,-100,0
132,96,0,8,106,0.0386946987857022,0.175438217921302,-100,0
132,96,0,6,82,0.0453628852222083,0.23522754143318,-100,0
132,96,0,2,98,0.049173590068925,0.287463504143861,-100,0
132,96,0,3,94,0.0531829741822501,0.199924262922603,-100,0
133,99,0,4,118,0.01357975310182,0.263926687834169,-100,0
133,99,0,5,107,0.0548744623428324,0.219965068123304,-100,0
133,99,0,10,98,0.0528825699173022,0.225741360916495,-100,0
133,99,0,7,87,0.0495236183294305,0.167690625966116,-100,0
133,99,0,1,104,0.0443934789180997,0.163233202898959,-100,0
133,99,0,9,94,0.0519412623755243,0.229068396411722,-100,0
133,99,0,8,95,0.0391347643270477,0.176634081032428,-100,0
133,99,0,6,93,0.0441655234307402,0.240047474315056,-100,0
133,99,0,2,92,0.0499335936549828,0.280040167290512,-100,0
133,99,0,3,106,0.052557053249444,0.201600013415883,-100,0
134,102,0,4,73,0.013591890585488,0.264842940779904,-100,0
134,102,0,5,94,0.0538816639138278,0.217263559991552,-100,0
134,102,0,10,95,0.0555185418385411,0.233254206257101,-100,0
134,102,0,7,80,0.0488769301965113,0.170664564730852,-100,0
134,102,0,1,126,0.0445383500118655,0.167593455904621,-100,0
134,102,0,9,100,0.0534959176823596,0.23216271050164,-100,0
134,102,0,8,98,0.0385645141715805,0.174364337609873,-100,0
134,102,0,6,106,0.0423820625313778,0.247786365777938,-100,0
134,102,0,2,89,0.0519961322433185,0.287981844054976,-100,0
134,102,0,3,110,0.0541041484662225,0.207849207977697,-100,0
135,105,0,4,97,0.014599890168387,0.257074590418657,-100,0
135,105,0,5,101,0.0527821688341622,0.216798436235526,-100,0
135,105,0,10,97,0.0548410966182379,0.231039643699771,-100,0
135,105,0,7,96,0.050017361018461,0.171435891289844,-100,0
135,105,0,1,78,0.0442107559603254,0.168243617116391,-100,0
135,105,0,9,116,0.0538225435975895,0.232425472157631,-100,0
135,105,0,8,101,0.0388134851146988,0.172267344130182,-100,0
135,105,0,6,93,0.041581737047163,0.247837935049791,-100,0
135,105,0,2,107,0.0580864222315324,0.276413249183029,-100,0
135,105,0,3,106,0.0523726589099016,0.196713405650452,-100,0
136,108,0,4,106,0.0154179779909618,0.254925152500684,-100,0
136,108,0,5,108,0.0534797191150516,0.223026234262973,-100,0
136,108,0,10,122,0.0533595370442401,0.234185115706716,-100,0
136,108,0,7,102,0.0494276407547402,0.170738454215899,-100,0
136,108,0,1,82,0.0440133857132944,0.164147407283089,-100,0
136,108,0,9,96,0.0555678940186573,0.230741671288205,-100,0
136,108,0,8,79,0.0388234516185605,0.16666614193118,-100,0
136,108,0,6,121,0.0407213623763722,0.255290362902805,-100,0
136,108,0,2,95,0.0578915201590396,0.268726754907272,-100,0
136,108,0,3,105,0.0525863924551279,0.200218620159422,-100,0
137,111,0,4,107,0.0147359030310495,0.262129218687873,-100,0
137,111,0,5,91,0.0531411178748932,0.227047520914945,-100,0
137,111,0,10,106,0.0524354143995874,0.230008449221858,-100,0
137,111,0,7,90,0.0505217616095858,0.16962503248919,-100,0
137,111,0,1,92,0.0443924724163641,0.161739833625453,-100,0
137,111,0,9,83,0.0556253791582643,0.227025816104289,-100,0
137,111,0,8,92,0.0402128804592751,0.174366729367312,-100,0
137,111,0,6,89,0.0390692180554865,0.266948417388724,-100,0
137,111,0,2,96,0.0579176145287218,0.278815145521944,-100,0
137,111,0,3,104,0.0524172992176044,0.196738644444424,-100,0
138,114,0,4,111,0.0135739678006497,0.261971335307346,-100,0
138,114,0,5,94,0.0524959628441496,0.221250884011125,-100,0
138,114,0,10,89,0.0514395924666162,0.224942810096543,-100,0
138,114,0,7,107,0.0513548235479665,0.168230873038301,-100,0
138,114,0,1,99,0.0442832691583751,0.161578494556584,-100,0
138,114,0,9,99,0.0574212677700208,0.225242187590505,-100,0
138,114,0,8,115,0.0401702518081163,0.185449810802662,-100,0
138,114,0,6,93,0.0402129019049972,0.262566938009592,-100,0
138,114,0,2,93,0.0561157346259173,0.276266228894278,-100,0
138,114,0,3,98,0.0531815768241174,0.192101804748432,-100,0
139,117,0,4,87,0.0153543974080412,0.256680849056439,-100,0
139,117,0,5,103,0.0520441497211362,0.227324458956822,-100,0
139,117,0,10,100,0.0504677616760786,0.223840451455848,-100,0
139,117,0,7,102,0.0517639100110939,0.173577434481765,-100,0
139,117,0,1,99,0.0447978079373693,0.162053623900849,-100,0
139,117,0,9,109,0.0555837957773054,0.224514339819971,-100,0
139,117,0,8,77,0.0405071705739467,0.183825231646038,-100,0
139,117,0,6,97,0.0412590683424357,0.251018820869431,-100,0
139,117,0,2,94,0.0580978401074683,0.268840885684916,-100,0
139,117,0,3,104,0.0536199233641841,0.202921800404472,-100,0
140,120,0,4,103,0.0156354512897737,0.255640513186418,-100,0
140,120,0,5,110,0.0498898656434883,0.217049977175998,-100,0
140,120,0,10,107,0.0486624095396428,0.236779365941388,-100,0
140,120,0,7,105,0.053276655313793,0.178476687046914,-100,0
140,120,0,1,107,0.0449910409401608,0.164542075293355,-100,0
140,120,0,9,114,0.0565742906578285,0.227525539871954,-100,0
140,120,0,8,92,0.0387256682967632,0.189233930629586,-100,0
140,120,0,6,93,0.0406183511079127,0.252797357457947,-100,0
140,120,0,2,102,0.0602252280306974,0.257260162057571,-100,0
140,120,0,3,96,0.0531598095135227,0.201029451644513,-100,0
141,123,0,4,85,0.0180679313932589,0.251962278760338,-100,0
141,123,0,5,89,0.0482660082934223,0.208813256170208,-100,0
141,123,0,10,98,0.0440758240016243,0.227396856751803,-100,0
141,123,0,7,103,0.0528797882380034,0.178651765463302,-100,0
141,123,0,1,88,0.0447300237358651,0.164821180416114,-100,0
141,123,0,9,85,0.0539838863861129,0.232167233822345,-100,0
141,123,0,8,89,0.0401535150259392,0.195270346117252,-100,0
141,123,0,6,113,0.040879268378559,0.259514204081595,-100,0
141,123,0,2,103,0.0605203325191043,0.253453164622657,-100,0
141,123,0,3,104,0.0514473424964661,0.184116727820756,-100,0
142,126,0,4,92,0.0181739516699792,0.252259019866081,-100,0
142,126,0,5,85,0.0489206382590787,0.212960452390047,-100,0
142,126,0,10,90,0.0428582294092843,0.227099798870441,-100,0
142,126,0,7,94,0.0532880883639183,0.174684613121295,-100,0
142,126,0,1,100,0.0451607676732162,0.165796241975573,-100,0
142,126,0,9,103,0.0542047601312966,0.228658209966306,-100,0
142,126,0,8,104,0.0401868567085441,0.182358592981568,-100,0
142,126,0,6,87,0.0435411856802766,0.245620276043811,-100,0
142,126,0,2,80,0.0577922387215283,0.247785996635038,-100,0
142,126,0,3,107,0.0515251698052056,0.190481511215841,-100,0
143,129,0,4,93,0.0169671961536406,0.262007977238919,-100,0
143,129,0,5,95,0.052288994664752,0.215757365426934,-100,0
143,129,0,10,80,0.0432538118478082,0.231925846085635,-100,0
143,129,0,7,89,0.0532741378475902,0.173455935307525,-100,0
143,129,0,1,111,0.0441400733378645,0.169647162311811,-100,0
143,129,0,9,111,0.0543360507061935,0.224821599581414,-100,0
143,129,0,8,104,0.0400608453446624,0.180810001041219,-100,0
143,129,0,6,109,0.0430565954928228,0.244136496848202,-100,0
143,129,0,2,97,0.0578999436667385,0.241819706426413,-100,0
143,129,0,3,100,0.0504060171602444,0.182090954407538,-100,0
144,132,0,4,86,0.0180013253801614,0.257616635424104,-100,0
144,132,0,5,114,0.0523687319023627,0.216124036056152,-100,0
144,132,0,10,103,0.0403826188868321,0.23571985562747,-100,0
144,132,0,7,103,0.0537386112707696,0.185576118881956,-100,0
144,132,0,1,96,0.0443674178327947,0.170774376095885,-100,0
144,132,0,9,100,0.0548368156035297,0.226323082871719,-100,0
144,132,0,8,98,0.0382120160634323,0.1834912622133,-100,0
144,132,0,6,100,0.0433892027116501,0.239194587310533,-100,0
144,132,0,2,104,0.0592154561226414,0.248474907138395,-100,0
144,132,0,3,92,0.0499957696068291,0.181091050225499,-100,0
145,135,0,4,100,0.0193858948384253,0.25806821107389,-100,0
145,135,0,5,115,0.0511712385102401,0.214792817980003,-100,0
145,135,0,10,94,0.0412938058068984,0.229026422071699,-100,0
145,135,0,7,85,0.0536452653940379,0.196019834251525,-100,0
145,135,0,1,100,0.0445773190515845,0.171260311849843,-100,0
145,135,0,9,76,0.0542957405951912,0.239652933204558,-100,0
145,135,0,8,84,0.0386369843591239,0.186223664354981,-100,0
145,135,0,6,106,0.0419833255736584,0.242323564813093,-100,0
145,135,0,2,96,0.0634935520417634,0.263546110023264,-100,0
145,135,0,3,107,0.0492554515351554,0.17042878416482,-100,0
146,138,0,4,89,0.0200687268385058,0.256827649127057,-100,0
146,138,0,5,72,0.0506540306579189,0.206280298258154,-100,0
146,138,0,10,97,0.0433154977229953,0.228944581974791,-100,0
146,138,0,7,101,0.0537952955876249,0.193031028037147,-100,0
146,138,0,1,95,0.0452688132961108,0.169964343179698,-100,0
146,138,0,9,85,0.0580012943845565,0.242747180545253,-100,0
146,138,0,8,89,0.0399156962576094,0.178716750321905,-100,0
146,138,0,6,108,0.0420890914005272,0.240179279469732,-100,0
146,138,0,2,89,0.0644196184812399,0.263840707945606,-100,0
146,138,0,3,102,0.0503472609786825,0.184931154140924,-100,0
147,141,0,4,86,0.0207476681851197,0.248382320065445,-100,0
147,141,0,5,82,0.0508627030545609,0.203724598143162,-100,0
147,141,0,10,90,0.0416528726533293,0.225088733873195,-100,0
147,141,0,7,85,0.0524317092038404,0.197339516620415,-100,0
147,141,0,1,75,0.0448575319560388,0.169148950974096,-100,0
147,141,0,9,81,0.0602389121797758,0.251456588508684,-100,0
147,141,0,8,92,0.0386361943166161,0.177840639004376,-100,0
147,141,0,6,99,0.0405163960289116,0.248735667394323,-100,0
147,141,0,2,84,0.0591723222970334,0.24847602494956,-100,0
147,141,0,3,102,0.0498041356927992,0.183075322414777,-100,0
148,144,0,4,93,0.0212267148914098,0.244325384552924,-100,0
148,144,0,5,95,0.0506917684423131,0.202537878081315,-100,0
148,144,0,10,94,0.0412512340455377,0.218797713399353,-100,0
148,144,0,7,91,0.0510578239755448,0.204165901007563,-100,0
148,144,0,1,108,0.0446872820450278,0.170901189982333,-100,0
148,144,0,9,86,0.0619363031103267,0.250295730483412,-100,0
148,144,0,8,98,0.0392360463944094,0.175356831698381,-100,0
148,144,0,6,108,0.0405631088434713,0.251991006302334,-100,0
148,144,0,2,86,0.0599390672161213,0.242104233166784,-100,0
148,144,0,3,101,0.0510699794603862,0.185244476144619,-100,0
149,147,0,4,112,0.022890686422511,0.240332274798617,-100,0
149,147,0,5,104,0.0503740972407304,0.200348816548585,-100,0
149,147,0,10,98,0.0430321066965077,0.214325160979183,-100,0
149,147,0,7,91,0.0513707827201701,0.200808091619987,-100,0
149,147,0,1,101,0.0449909937413777,0.176435076188913,-100,0
149,147,0,9,99,0.0620908016220106,0.249924008887089,-100,0
149,147,0,8,91,0.0394164778863638,0.168941796102328,-100,0
149,147,0,6,95,0.0385825656922116,0.260733620516401,-100,0
149,147,0,2,101,0.0574261050534032,0.235850373367402,-100,0
149,147,0,3,90,0.0512872323521357,0.186742081034853,-100,0
150,150,0,4,89,0.0227271601256046,0.243460057036567,-100,0
150,150,0,5,89,0.0504097402762795,0.199597989995049,-100,0
150,150,0,10,97,0.0413788820650492,0.215942578215775,-100,0
150,150,0,7,96,0.0511513429321903,0.207689718239939,-100,0
150,150,0,1,104,0.0450762986192488,0.174857510917133,-100,0
150,150,0,9,95,0.0615699808829592,0.242931380059396,-100,0
150,150,0,8,100,0.0398718131458367,0.165939852840932,-100,0
150,150,0,6,82,0.0363354113166892,0.271145486357461,-100,0
150,150,0,2,97,0.0563797812306482,0.229766054258585,-100,0
150,150,0,3,97,0.0528871018523792,0.196170794646515,-100,0
151,153,0,4,87,0.0217973546133341,0.251581557568768,-100,0
151,153,0,5,92,0.0527075454249617,0.211206755117381,-100,0
151,153,0,10,107,0.0400469364629695,0.221198413506724,-100,0
151,153,0,7,77,0.0526507877237109,0.202654216341524,-100,0
151,153,0,1,79,0.0459004575711896,0.179252890449494,-100,0
151,153,0,9,93,0.0628143486052272,0.250041304034676,-100,0
151,153,0,8,102,0.0399054861546025,0.166192510075256,-100,0
151,153,0,6,80,0.034658534498856,0.2832214497602,-100,0
151,153,0,2,83,0.0565324630366005,0.224139147163954,-100,0
151,153,0,3,99,0.0516541735387795,0.191451509387127,-100,0
152,156,0,4,100,0.0200547067516934,0.259578037978346,-100,0
152,156,0,5,89,0.0505572441097622,0.202693667786596,-100,0
152,156,0,10,93,0.0407138490131654,0.224468756324897,-100,0
152,156,0,7,86,0.0529503378956524,0.199114959059363,-100,0
152,156,0,1,95,0.0467064079671574,0.182309178978567,-100,0
152,156,0,9,94,0.0636929811899201,0.255798755297735,-100,0
152,156,0,8,110,0.0400731355167571,0.170656747387707,-100,0
152,156,0,6,92,0.0332643693336208,0.286460360364999,-100,0
152,156,0,2,84,0.0562788092648735,0.222263192104208,-100,0
152,156,0,3,82,0.0510094250605731,0.188664270825671,-100,0
153,159,0,4,104,0.0179216726891614,0.263218913950728,-100,0
153,159,0,5,101,0.051047267658951,0.21075239470745,-100,0
153,159,0,10,93,0.0420337645788508,0.224096921560419,-100,0
153,159,0,7,96,0.0520138560125581,0.211542452363667,-100,0
153,159,0,1,99,0.0468900394651759,0.185624475893871,-100,0
153,159,0,9,93,0.0626653753552143,0.257506418195088,-100,0
153,159,0,8,83,0.0394405148282842,0.183957401403979,-100,0
153,159,0,6,98,0.0300714727547145,0.301188004222272,-100,0
153,159,0,2,95,0.055214112500907,0.214440506454021,-100,0
153,159,0,3,98,0.0517315462232052,0.187913760323839,-100,0
154,162,0,4,101,0.0209459497374139,0.247666191162585,-100,0
154,162,0,5,95,0.0525017479851742,0.232167546111823,-100,0
154,162,0,10,104,0.0426778577651439,0.225325329973487,-100,0
154,162,0,7,107,0.0535996663229886,0.213076111523441,-100,0
154,162,0,1,93,0.0466440004194244,0.190561457425358,-100,0
154,162,0,9,93,0.0615078392674747,0.262625934854857,-100,0
154,162,0,8,89,0.0395406291149675,0.195095419145194,-100,0
154,162,0,6,101,0.0300691801777919,0.296697424389201,-100,0
154,162,0,2,95,0.0560106052748002,0.221893705456942,-100,0
154,162,0,3,115,0.0518413458404574,0.190763040789418,-100,0
155,165,0,4,100,0.01902279091843,0.255544080497663,-100,0
155,165,0,5,105,0.054923442359947,0.243831587489307,-100,0
155,165,0,10,96,0.0441809332265954,0.218008850191232,-100,0
155,165,0,7,98,0.0527415037786865,0.209326070427578,-100,0
155,165,0,1,96,0.0468504245750002,0.196862086626282,-100,0
155,165,0,9,86,0.0643215513356317,0.268037449696627,-100,0
155,165,0,8,92,0.0379271008107949,0.203612588440595,-100,0
155,165,0,6,72,0.0281195226381059,0.305877342788453,-100,0
155,165,0,2,87,0.0539406004069341,0.22330639722576,-100,0
155,165,0,3,71,0.0536905686407426,0.200999877404905,-100,0
156,168,0,4,89,0.0208575115609299,0.247007085744425,-100,0
156,168,0,5,88,0.0536760768770357,0.239486589035578,-100,0
156,168,0,10,90,0.0437553195837961,0.216701671446299,-100,0
156,168,0,7,90,0.05361465934221,0.212255367087887,-100,0
156,168,0,1,100,0.0462126790076878,0.193957614546375,-100,0
156,168,0,9,90,0.0638040259067324,0.261925510765577,-100,0
156,168,0,8,80,0.0378998317107609,0.198569546385736,-100,0
156,168,0,6,92,0.0282824421134299,0.307263620774681,-100,0
156,168,0,2,98,0.0539238897336658,0.220720592374538,-100,0
156,168,0,3,76,0.0531809425387734,0.202024710656041,-100,0
157,171,0,4,99,0.0207893452388551,0.243913568483606,-100,0
157,171,0,5,86,0.0504595517606549,0.23939844413417,-100,0
157,171,0,10,90,0.0445856803203963,0.221176568562206,-100,0
157,171,0,7,88,0.0526375166375735,0.218583903499215,-100,0
157,171,0,1,75,0.0463499062024378,0.194014668729085,-100,0
157,171,0,9,69,0.0613404162596266,0.255602069431976,-100,0
157,171,0,8,89,0.0371746713682965,0.191674314249612,-100,0
157,171,0,6,104,0.0282738813082922,0.310088311287647,-100,0
157,171,0,2,87,0.0538550148714267,0.220554694302324,-100,0
157,171,0,3,73,0.0534433007891811,0.213727735557447,-100,0
158,174,0,4,99,0.0193020195592716,0.247109498258351,-100,0
158,174,0,5,93,0.0544806587822964,0.245548885378269,-100,0
158,174,0,10,93,0.0442695714100053,0.217256764154539,-100,0
158,174,0,7,92,0.0524255516008819,0.21774477729105,-100,0
158,174,0,1,96,0.0446144982571212,0.178710526543466,-100,0
158,174,0,9,83,0.0650822319311834,0.264454699047839,-100,0
158,174,0,8,89,0.0365560634202823,0.189266657221802,-100,0
158,174,0,6,90,0.0317300957402764,0.299726470602838,-100,0
158,174,0,2,89,0.0578085366634881,0.235083894874826,-100,0
158,174,0,3,92,0.0542846871029625,0.21351131505901,-100,0
159,177,0,4,114,0.0170422909538841,0.255758989902649,-100,0
159,177,0,5,93,0.0563258211651382,0.24547699272715,-100,0
159,177,0,10,82,0.043221863461096,0.220747700143651,-100,0
159,177,0,7,77,0.0535714121285765,0.224109751584897,-100,0
159,177,0,1,93,0.0450720972204246,0.178120165173238,-100,0
159,177,0,9,83,0.0627355486082497,0.26251939543041,-100,0
159,177,0,8,93,0.0362565001972449,0.189553227585945,-100,0
159,177,0,6,88,0.0341798327550102,0.293960416663641,-100,0
159,177,0,2,91,0.056133666258303,0.232537001982162,-100,0
159,177,0,3,85,0.0551566832349613,0.215516391358854,-100,0
160,180,0,4,81,0.0189341773807243,0.253581638334587,-100,0
160,180,0,5,77,0.0602769401385653,0.261209826613338,-100,0
160,180,0,10,80,0.0456802454462687,0.224056838476965,-100,0
160,180,0,7,92,0.0529691212405137,0.228611631753366,-100,0
160,180,0,1,101,0.0451895026943711,0.181733335343175,-100,0
160,180,0,9,98,0.0633086449129507,0.263165999327425,-100,0
160,180,0,8,92,0.0352955515133461,0.187670343632616,-100,0
160,180,0,6,111,0.0352542111056087,0.293221059918062,-100,0
160,180,0,2,110,0.058474729481804,0.23638592424958,-100,0
160,180,0,3,89,0.0550724172781883,0.211967542696482,-100,0
161,183,0,4,90,0.0190580441787077,0.260070293867212,-100,0
161,183,0,5,101,0.0619079003557193,0.26112900284193,-100,0
161,183,0,10,97,0.0443070749940249,0.228223054971744,-100,0
161,183,0,7,108,0.0523236706802377,0.223789936865208,-100,0
161,183,0,1,89,0.0451230214165729,0.182054665467291,-100,0
161,183,0,9,80,0.0671417274414666,0.28085194839076,-100,0
161,183,0,8,70,0.0331492787353825,0.188500185531351,-100,0
161,183,0,6,90,0.0372684387090181,0.28950649455481,-100,0
161,183,0,2,103,0.0563227920292976,0.232877887894889,-100,0
161,183,0,3,79,0.0542475447293516,0.207068017748545,-100,0
162,186,0,4,104,0.0209459730637849,0.25323819982267,-100,0
162,186,0,5,86,0.0608147687001275,0.262072488352536,-100,0
162,186,0,10,90,0.0457330985796199,0.236014081644379,-100,0
162,186,0,7,85,0.0520231311739803,0.216521567773206,-100,0
162,186,0,1,92,0.045291207193583,0.188443614252163,-100,0
162,186,0,9,74,0.0696342378531722,0.291300829407499,-100,0
162,186,0,8,82,0.0314256702782125,0.196192064469324,-100,0
162,186,0,6,81,0.0392029645731978,0.280791256332651,-100,0
162,186,0,2,92,0.0564841378620139,0.232728509063161,-100,0
162,186,0,3,99,0.0549197333686276,0.20559348424011,-100,0
163,189,0,4,91,0.0200258895008927,0.259241884589255,-100,0
163,189,0,5,77,0.0627341703488785,0.261950727397978,-100,0
163,189,0,10,92,0.0442204450937596,0.233823278105603,-100,0
163,189,0,7,87,0.0523501793861898,0.204605920330749,-100,0
163,189,0,1,91,0.0443035162574875,0.185859185420338,-100,0
163,189,0,9,81,0.0684551320181717,0.288200534439494,-100,0
163,189,0,8,71,0.0305363491853959,0.196237839962827,-100,0
163,189,0,6,78,0.0373990730482672,0.287269300919071,-100,0
163,189,0,2,84,0.0578880882058721,0.233097906140196,-100,0
163,189,0,3,99,0.0552234427816598,0.206028788805135,-100,0
164,192,0,4,70,0.0216232343342457,0.253726009525096,-100,0
164,192,0,5,93,0.0606591771014203,0.257885910021499,-100,0
164,192,0,10,85,0.041613771936424,0.235021548550804,-100,0
164,192,0,7,99,0.0524895652969018,0.207116105263797,-100,0
164,192,0,1,98,0.0449003002175886,0.187372514728673,-100,0
164,192,0,9,86,0.0726022990959508,0.297026140267966,-100,0
164,192,0,8,89,0.0313144391612461,0.201729882419707,-100,0
164,192,0,6,82,0.0372885565013388,0.283222771951128,-100,0
164,192,0,2,89,0.0587425540295855,0.243229763224932,-100,0
164,192,0,3,105,0.0539559423394537,0.202208079623731,-100,0
165,195,0,4,77,0.0253740856812572,0.247678614227791,-100,0
165,195,0,5,89,0.0612572644800284,0.267344816996264,-100,0
165,195,0,10,99,0.0409903424504,0.234342385877155,-100,0
165,195,0,7,81,0.0561231246816075,0.217521789376538,-100,0
165,195,0,1,85,0.0445502035102496,0.187798433774693,-100,0
165,195,0,9,97,0.0703125307203837,0.284980410528778,-100,0
165,195,0,8,110,0.0319995367848247,0.201282966523535,-100,0
165,195,0,6,90,0.0336359235817557,0.294375018500243,-100,0
165,195,0,2,82,0.059061508480582,0.236404533377777,-100,0
165,195,0,3,104,0.0537603832849051,0.202650517036176,-100,0
166,198,0,4,71,0.0274100184642894,0.242451423621944,-100,0
166,198,0,5,81,0.0640770072441565,0.276858634253,-100,0
166,198,0,10,89,0.0435561067983281,0.231556633121352,-100,0
166,198,0,7,88,0.0585199457882562,0.225072975279339,-100,0
166,198,0,1,93,0.0444336706133731,0.183072909308342,-100,0
166,198,0,9,78,0.0673396143953704,0.27705737659217,-100,0
166,198,0,8,95,0.0312379256632784,0.203714268895615,-100,0
166,198,0,6,89,0.0368260824503457,0.280463681125693,-100,0
166,198,0,2,86,0.0587221829027011,0.234835929532974,-100,0
166,198,0,3,85,0.0533270387500763,0.19821925159859,-100,0
167,201,0,4,90,0.0279328852069345,0.233017314911466,-100,0
167,201,0,5,85,0.070224597195079,0.285551205339413,-100,0
167,201,0,10,90,0.0465767661052335,0.223827973380328,-100,0
167,201,0,7,101,0.0558022463977597,0.217788627258205,-100,0
167,201,0,1,93,0.044458972006798,0.187741051026998,-100,0
167,201,0,9,80,0.0680071344130096,0.274974803027425,-100,0
167,201,0,8,74,0.0317192138245321,0.198254832139,-100,0
167,201,0,6,103,0.038137481528071,0.278760884879905,-100,0
167,201,0,2,95,0.0573326409638536,0.225641635847036,-100,0
167,201,0,3,78,0.052722632144587,0.192368132199868,-100,0
168,204,0,4,78,0.0315592889867686,0.232800897739447,-100,0
168,204,0,5,75,0.0679700150349331,0.28580532631124,-100,0
168,204,0,10,88,0.0470324896687082,0.214466303934356,-100,0
168,204,0,7,85,0.056878990502767,0.221226588537783,-100,0
168,204,0,1,73,0.0445909446365927,0.182041876996886,-100,0
168,204,0,9,94,0.0715504757707296,0.287044247113458,-100,0
168,204,0,8,89,0.0292055890201029,0.20380542923528,-100,0
168,204,0,6,83,0.0366459948075308,0.285553991855603,-100,0
168,204,0,2,99,0.0549178236458432,0.216912135780823,-100,0
168,204,0,3,85,0.0531942970138215,0.194483899683979,-100,0
169,207,0,4,84,0.0306160213432383,0.235740508166897,-100,0
169,207,0,5,82,0.0701399187314551,0.284504700211422,-100,0
169,207,0,10,89,0.0494515007259203,0.221479576688214,-100,0
169,207,0,7,84,0.055318623524504,0.221916478490216,-100,0
169,207,0,1,72,0.0436304853471596,0.189710435285891,-100,0
169,207,0,9,84,0.0702718770572228,0.282425660558948,-100,0
169,207,0,8,80,0.0295259230580983,0.203076812791064,-100,0
169,207,0,6,96,0.0362882602667026,0.281628708299,-100,0
169,207,0,2,84,0.0556368442914391,0.213868402828759,-100,0
169,207,0,3,72,0.0525498060353715,0.196964884042443,-100,0
170,210,0,4,94,0.0333252100960695,0.228522479279637,-100,0
170,210,0,5,81,0.0708196420109446,0.281834010944615,-100,0
170,210,0,10,87,0.0517382937640854,0.215950711340692,-100,0
170,210,0,7,91,0.0548695860126486,0.220556477171432,-100,0
170,210,0,1,88,0.0439208836067172,0.192695620982964,-100,0
170,210,0,9,77,0.0731229776952563,0.287793884373628,-100,0
170,210,0,8,90,0.0297928710545372,0.206107601095997,-100,0
170,210,0,6,71,0.0383640764937395,0.275550630620279,-100,0
170,210,0,2,99,0.0547418938065701,0.212555989575266,-100,0
170,210,0,3,84,0.0530432385887695,0.202543866906418,-100,0
171,213,0,4,87,0.0321462873653292,0.234233154720504,-100,0
171,213,0,5,85,0.0705693230504061,0.279649399951896,-100,0
171,213,0,10,69,0.0512822798088813,0.195072309487956,-100,0
171,213,0,7,88,0.0539721352499031,0.218286194751283,-100,0
171,213,0,1,75,0.0428607571146946,0.189779052869763,-100,0
171,213,0,9,81,0.0765178089249831,0.295670699521457,-100,0
171,213,0,8,90,0.0285291770431994,0.218169073945492,-100,0
171,213,0,6,67,0.0341984672085683,0.285436129752925,-100,0
171,213,0,2,70,0.0565191503878417,0.217530356213669,-100,0
171,213,0,3,67,0.053564138408799,0.208619831199636,-100,0
172,216,0,4,78,0.0322997915481172,0.240498264782816,-100,0
172,216,0,5,72,0.070820531838451,0.28655187846365,-100,0
172,216,0,10,68,0.0515447849417555,0.181790288886638,-100,0
172,216,0,7,69,0.0551818880123678,0.22165614942288,-100,0
172,216,0,1,77,0.0420761817956091,0.190390262361861,-100,0
172,216,0,9,77,0.0764592442730458,0.300761664060327,-100,0
172,216,0,8,85,0.0294893791775234,0.209319679752804,-100,0
172,216,0,6,80,0.0343158071872209,0.285538139064634,-100,0
172,216,0,2,78,0.0563573845631031,0.21090877147453,-100,0
172,216,0,3,66,0.0545954900383234,0.212452551915041,-100,0
173,219,0,4,86,0.0331385710718882,0.224982080813525,-100,0
173,219,0,5,69,0.0685952013650205,0.281502385656707,-100,0
173,219,0,10,71,0.0495436085801055,0.187362575661052,-100,0
173,219,0,7,88,0.0554953501893719,0.220199082649642,-100,0
173,219,0,1,57,0.0424863617136308,0.191429966861411,-100,0
173,219,0,9,80,0.0750445896724551,0.292546652592878,-100,0
173,219,0,8,85,0.028976340997157,0.21187661433345,-100,0
173,219,0,6,79,0.0318876207013666,0.298273725243921,-100,0
173,219,0,2,86,0.0590452663480059,0.223797536328371,-100,0
173,219,0,3,87,0.0529896078055536,0.212476256335842,-100,0
174,222,0,4,101,0.0323049322470889,0.212902643229205,-100,0
174,222,0,5,95,0.0691915982696643,0.286722769264953,-100,0
174,222,0,10,69,0.0496879664630708,0.194342125030512,-100,0
174,222,0,7,72,0.0537995925031109,0.211754246868378,-100,0
174,222,0,1,65,0.043366180301069,0.184192080025167,-100,0
174,222,0,9,93,0.0680299354881605,0.267742540124927,-100,0
174,222,0,8,89,0.0304222971580136,0.206441693867098,-100,0
174,222,0,6,82,0.0291726969229011,0.304177225719973,-100,0
174,222,0,2,87,0.0601502036079499,0.227807010905161,-100,0
174,222,0,3,76,0.0537146144399353,0.219241057467348,-100,0
175,225,0,4,82,0.0276999410091435,0.230955665117962,-100,0
175,225,0,5,84,0.0669108526441257,0.283620005682004,-100,0
175,225,0,10,83,0.0485276097491543,0.200521817307467,-100,0
